ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201
20	 0	 165.44	   4.07	 165.0	  55	 165.39	  2.95	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   1	   1	   2	   3	   5	   9	   1	  12	   5	   0	  27	  30	  85	  47	 125	 190	 140	  48	 109	  49	  39	  13	   7	  19	   3	   6	   6	   2	   6	   2	   2	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 1	 165.23	   4.29	 165.0	  67	 165.42	  3.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   2	   4	   6	   3	   6	   7	   9	  16	  10	   0	  29	  28	  73	  43	 127	 170	 145	  51	 103	  59	  31	  18	  13	  17	   8	   1	   6	   5	   3	   2	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 2	 165.97	   4.69	 166.0	  90	 165.90	  3.16	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   2	   2	   2	   2	   4	   8	  10	  12	  11	   0	  26	  31	  57	  40	 109	 176	 137	  63	  93	  55	  39	  20	  13	  20	  20	   4	  12	   7	  11	   0	   5	   3	   0	   0	   0	   3	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 3	 165.10	   5.41	 165.0	 142	 165.26	  3.12	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   1	   0	   2	   5	   3	   5	   5	   9	  14	  14	  15	  19	  13	   1	  22	  30	  67	  43	 117	 164	 122	  55	  93	  44	  27	  17	   9	  15	  16	  10	   9	  12	   8	   3	   4	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 4	 165.05	   4.84	 165.0	   9	 165.04	  4.62	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   1	   3	  12	  15	  15	   6	  30	  11	   0	  32	  42	  68	  48	 114	 166	 123	  42	  94	  31	  44	  23	  11	  19	  16	   4	   4	  10	   8	   0	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 5	 165.24	   5.23	 165.0	  27	 165.26	  4.49	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   2	   4	   3	   2	   4	   6	  13	   7	   5	  21	  25	   0	  51	  25	  62	  41	 104	 165	 121	  51	  84	  56	  38	  19	  15	  22	   9	   6	   7	   9	   7	   2	   3	   4	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 6	 165.62	   5.24	 165.0	  27	 165.40	  4.55	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   3	   1	   5	   7	   6	  11	   7	  19	   7	   0	  52	  29	  77	  47	  96	 170	 126	  35	  91	  50	  32	  17	  15	  22	  15	   8	   8	   9	  12	   4	   3	   6	   1	   1	   0	   2	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 7	 165.79	   4.85	 165.0	  22	 165.62	  4.37	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   2	   1	   3	   2	   4	   5	  13	  13	  10	   1	  46	  30	  91	  45	  94	 169	 115	  36	  88	  62	  41	  23	  14	  23	  16	   5	   7	  12	  10	   7	   4	   4	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 0	  92.71	   3.82	  93.0	  53	  92.73	  2.85	1000   0	   0	   0	   0	   0	   0	   1	   1	   0	   3	   4	   6	   4	  10	  14	   7	  17	  16	  37	  93	  98	 137	 232	 113	  18	  82	  32	  20	   7	  11	  13	   7	   1	   6	   2	   3	   3	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 1	  92.21	   3.97	  92.0	  58	  92.18	  3.02	1000   0	   0	   0	   0	   1	   0	   1	   3	   1	   4	   4	  10	   2	   8	  23	  21	  21	  18	  37	  93	 162	 110	 182	 106	  28	  62	  27	  22	  12	  10	  11	   9	   1	   7	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 2	  93.16	   4.46	  93.0	  83	  92.90	  3.15	1000   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   4	   8	   8	   9	  22	  13	  10	   9	  39	  95	  96	  92	 212	 121	  25	  69	  38	  33	   8	  19	  16	   9	   7	  10	  15	   4	   1	   1	   1	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 3	  92.31	   4.99	  93.0	  50	  92.41	  4.06	1000   0	   1	   0	   2	   0	   3	   0	   3	   0	  11	   9	  15	   6	  15	  28	  24	  15	  19	  41	  97	  92	 107	 183	  96	  22	  74	  24	  22	  10	  16	  25	  10	   3	   6	   9	   7	   4	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 4	  92.39	   4.58	  93.0	 103	  92.53	  3.22	1000   0	   0	   0	   0	   0	   0	   1	   0	   0	   3	   7	  21	   6	  23	  25	  21	  21	  19	  40	  77	 104	 112	 209	  81	  21	  68	  38	  28	  10	   9	  14	  11	   7	   8	  11	   4	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 5	  92.77	   4.94	  93.0	  18	  92.75	  4.46	1000   0	   0	   0	   1	   0	   0	   3	   2	   3	   3	   4	  11	  14	  12	  16	  26	  21	  33	  36	  79	  89	  88	 173	 118	  25	  75	  37	  41	   9	  20	  16	  12	   4	   7	   3	  10	   1	   3	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 6	  92.96	   4.78	  93.0	   9	  92.84	  4.52	1000   0	   0	   0	   0	   0	   0	   0	   1	   0	   5	  10	   8	   3	   7	  21	  17	  24	  29	  40	 102	  82	 100	 191	 100	  17	  74	  27	  37	  15	  13	  20	  15	   7	  13	   6	   8	   3	   0	   1	   0	   1	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 7	  93.21	   4.46	  93.0	   9	  93.17	  4.24	1000   0	   0	   0	   0	   0	   0	   2	   1	   0	   1	   2	   6	   1	   8	  22	  14	  17	  21	  47	  98	  95	  83	 192	 107	  19	  94	  36	  35	   7	  18	  22	  13	   5	  10	  11	   7	   1	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 0	 153.92	   4.91	 154.0	  86	 153.89	  3.13	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   3	   3	   4	   5	   7	   1	   8	  10	  12	   9	  23	  39	  51	  57	  68	 108	 192	 116	  69	  72	  38	   2	  35	  12	  11	   4	   5	   9	   4	   2	   3	   4	   7	   0	   2	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 1	 153.43	   5.29	 154.0	 110	 153.70	  3.35	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   1	   0	   3	   3	   5	   8	   5	   4	   4	   5	  13	  12	  18	   9	  28	  41	  61	  50	  98	 102	 157	  95	  58	  79	  29	   2	  33	  10	  20	   8	   8	   8	  10	   0	   2	   5	   3	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 2	 154.28	   5.89	 154.0	  53	 154.00	  4.58	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   2	   2	   5	   5	   2	   6	  13	   1	  16	   8	   8	   9	  22	  38	  39	  63	  73	 133	 150	  77	  56	  95	  23	   0	  31	  20	  17	   7	  15	  19	   5	   3	   4	  10	  11	   2	   2	   2	   0	   2	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 3	 153.56	   6.56	 154.0	  68	 153.76	  4.88	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   1	   2	   1	   4	   3	   1	   7	   9	   4	   5	  13	  11	   4	  15	  14	  18	   9	  19	  45	  39	  60	  67	  88	 167	  89	  61	  79	  27	   2	  25	  10	  19	   6	  11	  16	  12	   6	   7	   6	   5	   2	   1	   4	   2	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 4	 153.51	   6.05	 154.0	  57	 153.60	  4.90	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   4	   3	   8	   7	   9	  12	  17	   7	  18	  12	  17	  12	  22	  37	  49	  52	  60	 100	 157	 108	  60	  65	  32	   2	  23	  16	  16	   8	  17	  12	  11	   1	  11	   5	   3	   2	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 5	 153.57	   6.50	 154.0	  70	 153.60	  4.76	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   3	   0	   3	   0	   3	   4	  10	   6	   5	   5	  12	   3	  15	  22	  28	   8	  22	  41	  50	  48	  81	 100	 137	  88	  55	  75	  32	   1	  36	  14	  17	   7	   9	  13	   7	   4	  10	   7	   6	   3	   2	   3	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 6	 154.31	   6.39	 154.0	  68	 153.91	  4.78	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   1	   5	   5	   3	   6	   7	  10	   3	  12	  14	  27	  10	  27	  34	  39	  53	  65	 112	 134	 100	  55	  73	  32	   3	  35	  17	  24	  11	  12	  11	   8	   4	   8	  11	   8	   4	   3	   4	   1	   1	   1	   1	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 7	 154.50	   5.97	 154.0	  56	 154.00	  4.66	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   3	   1	   2	   1	   5	   3	   9	   4	  16	  11	  22	  13	  18	  38	  49	  45	  76	 108	 139	 106	  50	  73	  32	   3	  41	  24	  17	  14	  15	   8	   6	   4	  11	  11	   5	   5	   4	   2	   0	   0	   3	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 0	 102.46	   5.40	 102.0	 103	 102.39	  3.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   0	   2	   2	   6	   3	   4	   3	   7	   4	   4	  13	  13	   3	  21	  22	  37	  23	  81	 140	 144	  65	 142	  82	  56	  33	   9	  14	  12	   3	   3	   6	   8	   2	   7	   7	   1	   3	   3	   4	   2	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 1	 101.96	   5.72	 102.0	 132	 102.21	  3.06	1000   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   3	   5	   6	   6	   7	   3	   7	   2	   8	   8	  18	  14	   4	  15	  18	  52	  26	  76	 154	 151	  60	 126	  56	  48	  29	  11	  14	  14	   7	   7	   8	   8	   5	   3	   5	   5	   2	   1	   2	   0	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 2	 103.26	   6.60	 103.0	 179	 102.82	  3.07	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   2	   6	   7	   8	   7	  11	   4	   9	  11	  10	   2	  15	  17	  40	  22	  67	 128	 120	  58	 129	  68	  65	  27	  26	  22	  10	   5	  11	  13	  10	   5	  13	   9	   6	   6	   8	   8	   5	   2	   0	   1	   0	   0	   0	   2	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 3	 102.18	   7.44	 102.0	 102	 102.06	  4.93	1000   1	   0	   0	   1	   2	   1	   0	   1	   0	   1	   2	   3	   2	   2	   7	  10	   7	   7	  13	  14	  13	   9	  16	  16	   4	  26	  14	  35	  27	  74	 112	 112	  51	 124	  63	  72	  22	  12	  14	  14	   3	  10	   8	  14	   6	  10	  10	   7	   3	   8	   3	   5	   4	   0	   1	   1	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 4	 102.25	   6.80	 102.0	  85	 102.14	  4.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   2	   0	   6	  11	  10	   8	  20	  11	  10	   9	  21	  11	   5	  21	  28	  33	  28	  48	 118	 116	  48	 138	  64	  71	  24	   9	  25	  14	   9	   7	  10	  14	   3	   9	  11	   8	   3	   2	   2	   4	   3	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 5	 102.37	   7.23	 102.0	  85	 101.98	  5.04	1000   0	   0	   0	   0	   2	   0	   0	   1	   0	   2	   0	   4	   1	   3	   7	   3	   4	   5	  12	  13	   7	  19	  23	  21	   6	  26	  24	  39	  14	  63	 107	 126	  62	  94	  73	  71	  24	  12	  21	  15	   6	  10	  11	  14	   2	  10	   9	   3	   6	   7	   6	   3	   2	   1	   2	   0	   0	   1	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 6	 102.95	   7.19	 102.0	  91	 102.21	  4.88	1000   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   4	   1	   0	   3	   7	   3	   6	   7	  10	   9	  10	  14	  18	   6	  37	  15	  48	  25	  71	 117	 114	  51	 116	  58	  52	  19	  18	  23	  20	  15	   8	  11	  13	   4	  11	  11	   9	   4	   4	   4	   4	   5	   1	   2	   3	   0	   2	   2	   1	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
